G_1,G_2,S_1,S_2
9.2017370572713,0.0223606797749979,102.5,0.0317804971641414
9.25400930984325,0.025,111.289006983033,0.0698735950216548
9.33606399511684,0.025617376914899,116.329046600283,0.101192335941988
9.47503956683884,0.0257694101601104,123.487359366563,0.138399958760559
9.67097936642526,0.0258072785275782,133.568239170888,0.180516036332244
9.95240884922431,0.0258167369404036,143.964795558591,0.226769174171204
10.2933760899705,0.0258191010022135,154.920347250603,0.276544911672057
10.697698042352,0.0258196919838449,163.379516539363,0.329335380448895
11.1314245714595,0.0258198397271392,169.716027504636,0.384712742972657
11.5753078307467,0.0258198766628307,173.051403625879,0.442312985363898
12.0151783387573,0.0258198858967453,174.260673509528,0.501824227431504
12.4348602383466,0.0258198882052235,175.729538860338,0.56297759508708
12.8636389237591,0.025819888782343,179.804100013613,0.625539915598915
13.3353481821511,0.0258198889266228,185.206762669898,0.689307837762578
13.8080648649687,0.0258198889626928,188.464388395184,0.754103089042575
14.2403695358206,0.0258198889717103,188.965687119551,0.819768638223303
14.6539700856828,0.0258198889739647,189.350506777762,0.886165575880535
15.0612223450364,0.0258198889745282,190.722527034727,0.953170562630407
15.4435302213583,0.0258198889746692,190.455113324607,1.02067372690119
15.7698254305592,0.0258198889747044,189.107482243647,1.0885769198459
16.0643666883898,0.0258198889747132,187.958967691156,1.15679225551011
16.3355357348652,0.0258198889747154,189.038789000817,1.22524088032451
16.5939170932233,0.0258198889747159,191.329610344843,1.29385192829313
16.843701442643,0.0258198889747161,194.397453532905,1.36256162767733
17.0847809578342,0.0258198889747161,197.488072457383,1.43131253220927
17.3126953963926,0.0258198889747161,199.838159924091,1.50005285546382
17.5164019775972,0.0258198889747161,200.294491548188,1.56873589125793
17.6727539920503,0.0258198889747161,200.863079991615,1.63731950636886
17.8182607803287,0.0258198889747161,203.587917801472,1.70576569437971
17.9840090698714,0.0258198889747161,208.20930645805,1.77404018152969
18.1417618943497,0.0258198889747161,211.344335459528,1.84211207718466
18.2592845549029,0.0258198889747161,212.294902552658,1.90995356255967
18.3536717151076,0.0258198889747161,212.699033595477,1.97753961272135
18.430450288416,0.0258198889747161,214.661189463583,2.04484774741812
18.5002317837324,0.0258198889747161,217.677462527984,2.1118578071037
18.5701291709151,0.0258198889747161,221.143855693845,2.17855175116627
18.6334244769053,0.0258198889747161,224.0519301333,2.24491347557439
18.6800986879981,0.0258198889747161,226.53263642551,2.31092864778255
18.71960002089,0.0258198889747161,229.232591468239,2.37658455701775
18.7577902531268,0.0258198889747161,232.285129737651,2.44186997800541
18.7859867230271,0.0258198889747161,234.686951411135,2.50677504711712
18.7905098877908,0.0258198889747161,236.531864048329,2.57129114909242
18.78056577425,0.0258198889747161,238.368335223475,2.63541081386606
18.7581267700342,0.0258198889747161,240.81491608999,2.69912762194467
18.7189178174854,0.0258198889747161,243.491619088309,2.76243611786225
18.6502788847794,0.0258198889747161,246.202139324345,2.82533173086268
18.566501616663,0.0258198889747161,248.833025857471,2.88781070179799
18.4743084902281,0.0258198889747161,251.330946890643,2.94987001643682
18.3762140533572,0.0258198889747161,253.672126351604,3.01150734368659
18.2717821987148,0.0258198889747161,255.846710348841,3.07272097885322
18.1643525545298,0.0258198889747161,257.850240816121,3.13350979151019
18.0557658542597,0.0258198889747161,259.684061193733,3.19387317749359
17.9472843033194,0.0258198889747161,261.352426293864,3.2538110139992
17.8402226818389,0.0258198889747161,262.861206869372,3.31332361908864
17.7296612901777,0.0258198889747161,264.217535565441,3.37241171354067
17.6089305436053,0.0258198889747161,265.424118394124,3.43107638608979
17.4662761799356,0.0258198889747161,266.477787541598,3.48931906079435
17.2789821284337,0.0258198889747161,267.365226537249,3.54714146758684
17.0714569189486,0.0258198889747161,268.053725947569,3.60454561411386
16.8579935022879,0.0258198889747161,268.533281044787,3.66153376066023
16.649915725671,0.0258198889747161,268.806824619336,3.71810839628627
16.4612402563397,0.0258198889747161,268.887114373067,3.77427221674515
16.2809626929782,0.0258198889747161,268.798711423069,3.83002810467288
16.1022775872058,0.0258198889747161,268.55556328206,3.88537911040034
15.9191757194864,0.0258198889747161,268.165102069303,3.94032843492443
15.72343948931,0.0258198889747161,267.629197111618,3.9948794135652
15.5213674482386,0.0258198889747161,266.942433994119,4.04903550151726
15.3160902423866,0.0258198889747161,266.105136470118,4.10280025969999
15.1091359355278,0.0258198889747161,265.120362811786,4.15617734195863
14.9011940408829,0.0258198889747161,263.992392933868,4.20917048383057
14.6924602777795,0.0258198889747161,262.725944877351,4.26178349127275
14.4827344313657,0.0258198889747161,261.325724415395,4.31402023051649
14.2713202450849,0.0258198889747161,259.796078132801,4.36588461918094
14.0566772924464,0.0258198889747161,258.140572099713,4.41738061708776
13.8425952082311,0.0258198889747161,256.361281608211,4.46851221888928
13.6331440614814,0.0258198889747161,254.463526419906,4.51928344660853
13.4347093899224,0.0258198889747161,252.455990298943,4.56969834261682
13.2591849688746,0.0258198889747161,250.352621676539,4.61976096401921
13.095197476714,0.0258198889747161,248.177261743358,4.66947537583944
12.9371420562604,0.0258198889747161,245.942841821215,4.71884564701169
12.7823798861371,0.0258198889747161,243.656870635268,4.7678758446521
12.6299187701822,0.0258198889747161,241.324248530002,4.81657003036125
12.4799170393184,0.0258198889747161,238.948814059854,4.86493225540283
12.3337627170139,0.0258198889747161,236.534395018905,4.91296655735556
12.1947675310162,0.0258198889747161,234.085887901393,4.96067695656513
12.0698227771766,0.0258198889747161,231.610904281788,5.00806745308564
11.9520116341252,0.0258198889747161,229.122806003674,5.05514202410514
11.8379840859365,0.0258198889747161,226.628364271762,5.10190462070131
11.726281914066,0.0258198889747161,224.131146596976,5.14835916643052
11.6166095881286,0.0258198889747161,221.633301764362,5.19450955455924
11.5096865007053,0.0258198889747161,219.136635411651,5.24035964588666
11.4076066636348,0.0258198889747161,216.643514033641,5.28591326762916
11.3148857139316,0.0258198889747161,214.158049339213,5.33117421201162
11.2407187322943,0.0258198889747161,211.688155128702,5.37614623385431
11.175800005704,0.0258198889747161,209.249505266464,5.42083305061434
11.1154479486157,0.0258198889747161,206.84899657038,5.46523834069432
11.0572643102854,0.0258198889747161,204.489148765107,5.50936574167513
10.9999350492976,0.0258198889747161,202.170278903207,5.55321885203328
10.9425733129587,0.0258198889747161,199.891538533415,5.59680122714078
10.8842760108991,0.0258198889747161,197.651334117722,5.64011638097723
10.8236722698391,0.0258198889747161,195.447341779811,5.68316778442752
10.7582379970485,0.0258198889747161,193.276125379199,5.72595886649368
10.6899782783323,0.0258198889747161,191.132167828964,5.76849301112984
10.6194854765822,0.0258198889747161,189.011926722603,5.81077355998397
10.5462354131231,0.0258198889747161,186.912517583264,5.85280381039591
10.4683252784256,0.0258198889747161,184.830708475136,5.89458701605339
10.3884666718409,0.0258198889747161,182.761723775335,5.93612638627669
10.3083969567267,0.0258198889747161,180.703353555014,5.97742508678111
10.2297479421759,0.0258198889747161,178.654998597258,6.01848623908872
10.1548617876129,0.0258198889747161,176.617514967307,6.05931292105698
10.0810176379564,0.0258198889747161,174.593780601731,6.09990816696976
10.0060156406282,0.0258198889747161,172.584173641524,6.14027496782379
9.92707701916398,0.0258198889747161,170.587127086631,6.18041627020753
9.83945468506177,0.0258198889747161,168.598696720494,6.22033497956259
9.74794858238045,0.0258198889747161,166.610926536192,6.26003395699936
9.65541677088932,0.0258198889747161,164.620382778236,6.29951602187189
9.56420445595286,0.0258198889747162,162.626273566081,6.33878395154706
9.4773165912128,0.0258198889747165,160.629895812353,6.3778404817291
9.39297591096915,0.0258198889747176,158.635132688523,6.41668830672805
9.31067874176506,0.025819888974722,156.644156372747,6.45533007907252
9.23094316566349,0.0258198889747396,154.658612373592,6.49376841256157
9.15556806128367,0.02581988897481,152.680536617847,6.53200587905413
9.08158809865566,0.0258198889750918,150.713464160305,6.57004501204147
9.0067355186905,0.025819888976219,148.758190115198,6.60788830552243
8.92830625362558,0.0258198889807278,146.813488618735,6.64553821490262
8.84180789315343,0.0258198889987628,144.875808800667,6.6829971566976
8.75260236814802,0.0258198890709027,142.937796180889,6.72026751015925
8.66469802721661,0.0258198893594624,140.997088216246,6.75735161792304
8.58275381100349,0.0258198905137014,139.054931790035,6.79425178395349
8.51440872251211,0.0258198951306566,137.116613423093,6.8309702784841
8.45326799527678,0.0258199135984693,135.193916654855,6.86750933382886
8.39653904345984,0.0258199874695881,133.29255406967,6.90387114814602
8.3436351689278,0.0258202829519498,131.415564974041,6.94005788486298
8.29588221219467,0.0258214648475837,129.565355299918,6.97607167482794
8.25023702822387,0.025826191889243,127.745400583352,7.01191462035457
8.204710358365,0.0258450914101692,125.956370457108,7.04758881146617
8.15737220102363,0.0259205516916597,124.197162850263,7.08309639120024
8.10538681085907,0.0262202212042538,122.46502510862,7.11843980748213
8.05748371501403,0.0273861278752583,120.75482355439,7.15362282316651
8.02443358778601,0.0316227766016838,119.069284893239,7.18865452967018
