0,0.20534
0.0020202,0.79466
0.0040404,3.9548e-27
0.0060606,2.5312e-80
0.0080808,2.0833e-160
0.010101,2.2052e-267
0.012121,0
0.014141,0
0.016162,0
0.018182,0
0.020202,0
0.022222,0
0.024242,0
0.026263,0
0.028283,0
0.030303,0
0.032323,0
0.034343,0
0.036364,0
0.038384,0
0.040404,0
0.042424,0
0.044444,0
0.046465,0
0.048485,0
0.050505,0
0.052525,0
0.054545,0
0.056566,0
0.058586,0
0.060606,0
0.062626,0
0.064646,0
0.066667,0
0.068687,0
0.070707,0
0.072727,0
0.074747,0
0.076768,0
0.078788,0
0.080808,0
0.082828,0
0.084848,0
0.086869,0
0.088889,0
0.090909,0
0.092929,0
0.094949,0
0.09697,0
0.09899,0
0.10101,0
0.10303,0
0.10505,0
0.10707,0
0.10909,0
0.11111,0
0.11313,0
0.11515,0
0.11717,0
0.11919,0
0.12121,0
0.12323,0
0.12525,0
0.12727,0
0.12929,0
0.13131,0
0.13333,0
0.13535,0
0.13737,0
0.13939,0
0.14141,0
0.14343,0
0.14545,0
0.14747,0
0.14949,0
0.15152,0
0.15354,0
0.15556,0
0.15758,0
0.1596,0
0.16162,0
0.16364,0
0.16566,0
0.16768,0
0.1697,0
0.17172,0
0.17374,0
0.17576,0
0.17778,0
0.1798,0
0.18182,0
0.18384,0
0.18586,0
0.18788,0
0.1899,0
0.19192,0
0.19394,0
0.19596,0
0.19798,0
0.2,0
